relPath,classFolder,fileName,overall,brightness,contrast,focusScore,foregroundFrac,illumination,maskValid,focusStatus,brightnessStatus,contrastStatus,foregroundStatus,illuminationStatus,maskValidStatus,failureCategories
class_1\8a25a080f28f.png,class_1,8a25a080f28f.png,WARNING,0.469902888266229,0.0760797459598719,0.00104934750362191,0.714300690392189,1.15111855718304,1,PASS,WARNING,PASS,PASS,PASS,PASS,
class_1\8c2f0f04e1ed.png,class_1,8c2f0f04e1ed.png,PASS,0.315342022094584,0.0563055503292652,0.000710249288932993,0.831373075426496,1.12887911620872,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\8ef2eb8c51c4.png,class_1,8ef2eb8c51c4.png,PASS,0.315263099329266,0.0392248061877893,0.000638457947891815,0.744337331367507,1.07672591839954,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\92d9e9f08709.png,class_1,92d9e9f08709.png,PASS,0.321968442507026,0.0600565322752335,0.000560320522494906,0.544717383705068,1.13521964591551,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\95a4cc805c7b.png,class_1,95a4cc805c7b.png,WARNING,0.220348587050211,0.0957013423289705,0.000215315817709093,0.531292774224716,0.901595068953642,1,WARNING,PASS,PASS,PASS,WARNING,PASS,
class_1\9a3109657ac1.png,class_1,9a3109657ac1.png,PASS,0.327117701539903,0.0490908494676446,0.000710323517956083,0.831755510498367,1.12571853012796,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\a01024054596.png,class_1,a01024054596.png,PASS,0.328416591739727,0.0447273555764776,0.000779258774019097,0.831810110019227,1.0959336492876,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\a5a2a7003d60.png,class_1,a5a2a7003d60.png,PASS,0.380969535164455,0.0536233564845277,0.00127045462376635,0.832030415509507,1.09561777275222,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\a75bab2463d4.png,class_1,a75bab2463d4.png,PASS,0.351575915526932,0.068507291799328,0.00085422842971852,0.831269360179449,1.18294791710174,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\abdb365cacbc.png,class_1,abdb365cacbc.png,PASS,0.356669427488034,0.043210142113133,0.000832687464155766,0.832125547425764,1.09943354552017,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\b56340f472d2.png,class_1,b56340f472d2.png,PASS,0.279405692726315,0.0596952694070956,0.00102996179118424,0.831796996597186,0.994589260166979,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\b576c5269ad1.png,class_1,b576c5269ad1.png,PASS,0.294368029481317,0.0509338633599942,0.000755636492864549,0.831438404110843,1.07191333584383,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\b640e3bdff75.png,class_1,b640e3bdff75.png,PASS,0.307797662336454,0.0531283926933343,0.000870890618365141,0.831645596179083,1.08538732029435,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\b7278b4f2448.png,class_1,b7278b4f2448.png,PASS,0.271490448561061,0.0525417920716698,0.000499604547859987,0.715856915169587,1.11681162889139,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\bb11db08584a.png,class_1,bb11db08584a.png,PASS,0.345445781658761,0.0798453292069046,0.00122823578412568,0.831943866924039,1.15118891795228,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\bd269a1f0e4d.png,class_1,bd269a1f0e4d.png,PASS,0.287372871533432,0.0661499365722727,0.000980933753666805,0.831580982772301,1.05943594906064,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\c027e5482e8c.png,class_1,c027e5482e8c.png,PASS,0.340924965790765,0.0424358221987173,0.000797113265904239,0.831795089190344,1.03217527873324,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\c40976189f22.png,class_1,c40976189f22.png,WARNING,0.379645153735852,0.0610983102501187,0.0013574580717111,0.832001804406873,1.09821988826858,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_1\c56e65f74187.png,class_1,c56e65f74187.png,WARNING,0.210841106072534,0.080454666200525,0.000142642644172097,0.565190878621058,0.908278322834841,1,WARNING,WARNING,PASS,PASS,WARNING,PASS,
class_1\ca1036496659.png,class_1,ca1036496659.png,PASS,0.24032056368851,0.0479289956969554,0.000346465322149879,0.693327064010786,1.23845306105722,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\ca25745942b0.png,class_1,ca25745942b0.png,PASS,0.306421070469869,0.0499179477757373,0.000746518567850989,0.832110288171026,1.07673913643121,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\ca63fe4f4b52.png,class_1,ca63fe4f4b52.png,PASS,0.396813033124044,0.0498134673939906,0.001199004038662,0.83238137836848,0.996663872906873,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\cae51154e1ce.png,class_1,cae51154e1ce.png,FAIL,0.173880932273047,0.0208030720168701,9.69488461572011e-05,0.54908823311173,1.01572908720905,1,FAIL,FAIL,FAIL,PASS,PASS,PASS,Blur|Low Contrast|Underexposure
class_1\cf0575534cec.png,class_1,cf0575534cec.png,PASS,0.307111121268669,0.0520298135778391,0.000709654512311605,0.831518515198218,1.21921421822055,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\cf603a9ef2d5.png,class_1,cf603a9ef2d5.png,PASS,0.307329632942489,0.0634382722799324,0.000996564428761209,0.832325348292489,1.08798551344207,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\d06ccd0cf4b8.png,class_1,d06ccd0cf4b8.png,FAIL,0.209174537761795,0.0411836058224421,0.00013351286059528,0.680145102800227,1.01207421052024,1,FAIL,WARNING,PASS,PASS,PASS,PASS,Blur
class_1\d1cad012a254.png,class_1,d1cad012a254.png,PASS,0.362336426550206,0.0534030728112751,0.00114475998849664,0.832084061326945,1.07978718669005,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\d5b4705ac2ee.png,class_1,d5b4705ac2ee.png,PASS,0.41423363748023,0.066058443081491,0.0011701487110389,0.785776870748299,1.11024804766716,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\da1fb35f5df9.png,class_1,da1fb35f5df9.png,PASS,0.345980032103331,0.0426444417245546,0.000939239753454978,0.831769577623829,1.05393766221808,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\dd19428c3d29.png,class_1,dd19428c3d29.png,WARNING,0.295220429329792,0.0376521767559347,0.000670353459786595,0.831853503524888,1.06053474249691,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_1\e07045d7c5f7.png,class_1,e07045d7c5f7.png,PASS,0.344516205996321,0.0539377437980434,0.000763347684806189,0.831510885570849,1.17709057991756,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\e55188915f9d.png,class_1,e55188915f9d.png,PASS,0.374867332761645,0.0607922167958926,0.00100741537069128,0.832214003418073,1.12434592433045,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\e9ff9352ccb3.png,class_1,e9ff9352ccb3.png,PASS,0.347805303512447,0.0592713590177714,0.000650786164005414,0.715792962854268,1.06459721433709,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\ec4649213ccf.png,class_1,ec4649213ccf.png,PASS,0.399590566212476,0.0479427340586658,0.0012204702281728,0.832360635319071,1.03112010689984,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\f6f7dba7104d.png,class_1,f6f7dba7104d.png,WARNING,0.458200091196031,0.0459301275417369,0.00155868670413395,0.832199459440901,1.0588674659695,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_1\f762c272c522.png,class_1,f762c272c522.png,PASS,0.307023195595833,0.042004399296841,0.000724723256201734,0.750098538527652,1.12622021873347,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_1\fea14b3d44b0.png,class_1,fea14b3d44b0.png,PASS,0.39751352269885,0.0437723398081366,0.00111874968793768,0.832502021851253,1.04545770777475,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\000c1434d8d7.png,class_2,000c1434d8d7.png,PASS,0.268745231815928,0.0509106959898398,0.000796040853268551,0.743848203970783,1.04627690824392,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\026dcd9af143.png,class_2,026dcd9af143.png,FAIL,0.190068191743602,0.0281422254874114,0.000193299735166905,0.707200042623959,1.07803095124068,1,WARNING,FAIL,FAIL,PASS,PASS,PASS,Low Contrast|Underexposure
class_2\032d7b0b4bf6.png,class_2,032d7b0b4bf6.png,WARNING,0.21618915347672,0.038307236171403,0.000171335570204457,0.700184753075797,1.02961478917968,1,WARNING,PASS,WARNING,PASS,PASS,PASS,
class_2\03ff7d159f10.png,class_2,03ff7d159f10.png,PASS,0.332187440787354,0.0453997443614514,0.000600087780854256,0.744506342351911,1.09869340717998,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\052d9a3fe55a.png,class_2,052d9a3fe55a.png,WARNING,0.203618955545253,0.0463596902757735,0.000219511636150016,0.639201634636485,1.15463139745421,1,WARNING,WARNING,PASS,PASS,PASS,PASS,
class_2\07083738b75e.png,class_2,07083738b75e.png,PASS,0.350287588620241,0.0436329140399381,0.000658199973125,0.744298899929193,1.03131732622855,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\08752092140d.png,class_2,08752092140d.png,PASS,0.285248625160768,0.0573958558010684,0.000642639478420102,0.753500512765301,1.0889699842469,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\094858f005ab.png,class_2,094858f005ab.png,PASS,0.24782539576852,0.0461366947665978,0.000556216382983746,0.771360572374645,1.04534636189262,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\09eeafa9656a.png,class_2,09eeafa9656a.png,WARNING,0.501722385245104,0.0549499450950583,0.00109873477149332,0.744714803790039,1.11317363489042,1,PASS,WARNING,PASS,PASS,PASS,PASS,
class_2\0a09aa7356c0.png,class_2,0a09aa7356c0.png,WARNING,0.25761518560103,0.0684996764181443,0.0002190524592313,0.776719731044358,1.32227765697711,1,WARNING,PASS,PASS,PASS,WARNING,PASS,
class_2\0a9ec1e99ce4.png,class_2,0a9ec1e99ce4.png,PASS,0.265027035419885,0.0853150479957421,0.000342436317184608,0.738992371485903,1.00331264079997,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\0afdfe5f422c.png,class_2,0afdfe5f422c.png,PASS,0.431130176278597,0.0461688936996803,0.000985613898990434,0.744729652300296,1.05455287185238,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\0c55d58bebaf.png,class_2,0c55d58bebaf.png,PASS,0.313830111631979,0.0549195861529566,0.000735538960317415,0.831428390224921,1.12373870685776,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\1006345f70b7.png,class_2,1006345f70b7.png,WARNING,0.413415377786208,0.0827901987605609,0.00161428785337975,0.832178477965636,1.1951436746662,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_2\10ecc5292ab1.png,class_2,10ecc5292ab1.png,WARNING,0.293115041988392,0.0375023960606065,0.000588387946405253,0.752270149760314,1.10840333521502,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_2\1124ffcd76c2.png,class_2,1124ffcd76c2.png,PASS,0.271076269280581,0.0626288282095293,0.000427627494585405,0.7370188035233,1.14724159680076,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\12025b34deb8.png,class_2,12025b34deb8.png,WARNING,0.273900292048341,0.0782450856581339,0.000231849905380511,0.900806819563223,1.11790953525999,1,WARNING,PASS,PASS,WARNING,PASS,PASS,
class_2\12e6e66c80a7.png,class_2,12e6e66c80a7.png,FAIL,0.348371760383457,0.0838028703047604,0.00162312350806123,0.988772786458333,1.09697714236367,1,WARNING,PASS,PASS,FAIL,PASS,PASS,Low Foreground
class_2\13063d1bc4ea.png,class_2,13063d1bc4ea.png,WARNING,0.206422359721024,0.0444416909751324,0.000239232452052661,0.515018045098538,0.945936570087986,1,PASS,WARNING,PASS,PASS,PASS,PASS,
class_2\1411c8ab7161.png,class_2,1411c8ab7161.png,PASS,0.337173381694959,0.0634382129333402,0.000820491212429313,0.733160239361702,1.07498556690451,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\144a1a426137.png,class_2,144a1a426137.png,PASS,0.348658242308,0.0601431199970395,0.000760700313488901,0.785297052154195,1.17255094215464,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\14515b8f19b6.png,class_2,14515b8f19b6.png,FAIL,0.516817023388075,0.0577108545667739,0.00165450220023134,0.745296224868168,1.11631757673872,1,WARNING,FAIL,PASS,PASS,PASS,PASS,Overexposure
class_2\14ee87d6cc42.png,class_2,14ee87d6cc42.png,FAIL,0.335782853064905,0.0638374309991046,0.000766603805532756,0.988662109375,1.24532221400567,1,PASS,PASS,PASS,FAIL,PASS,PASS,Low Foreground
class_2\175dd560810a.png,class_2,175dd560810a.png,PASS,0.360396531790589,0.0713109872891829,0.000813042339294569,0.832027792825098,1.16328832453346,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\1968183f0e61.png,class_2,1968183f0e61.png,PASS,0.379068200876104,0.0433479721225975,0.000782600576462209,0.744033955922634,1.07066680759929,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\1c5ad36fb799.png,class_2,1c5ad36fb799.png,PASS,0.457767412114521,0.0530909239660598,0.00106020331701911,0.744818743361843,1.06971778195847,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\1e4b3b823b95.png,class_2,1e4b3b823b95.png,FAIL,0.412480470903789,0.11959459734476,0.00054572387247958,0.902717894959529,1.43661312887644,1,PASS,PASS,WARNING,WARNING,FAIL,PASS,Uneven Illumination
class_2\1f4bf8e28b41.png,class_2,1f4bf8e28b41.png,WARNING,0.422195694836345,0.0342459029837968,0.00115224698614415,0.832739017151402,1.01829760089654,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_2\207a580de0ea.png,class_2,207a580de0ea.png,PASS,0.308790598650456,0.0392866440908967,0.000549505097280318,0.743778474202024,1.04852624325205,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\217dad18a5ed.png,class_2,217dad18a5ed.png,PASS,0.265982817870674,0.0552805239738198,0.000419172370470205,0.751941003706143,1.19997673875507,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\23175b7ef453.png,class_2,23175b7ef453.png,PASS,0.443746826817992,0.046228060444745,0.000885975623142621,0.743453553859914,1.13421505977382,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\2376e5415458.png,class_2,2376e5415458.png,WARNING,0.31471705989582,0.0943070178270507,0.00061672355647785,0.897498354154398,1.23199552779309,1,PASS,PASS,PASS,WARNING,PASS,PASS,
class_2\239f2c348ea4.png,class_2,239f2c348ea4.png,FAIL,0.223045446270842,0.142034640920434,0.000786719106189386,0.541412751238134,0.817688302803896,1,PASS,PASS,FAIL,PASS,WARNING,PASS,Low Contrast
class_2\23d7ca170bdb.png,class_2,23d7ca170bdb.png,PASS,0.320779404793263,0.0516930065049758,0.000609494508051612,0.74390053769076,1.16752400082487,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\27bab1432f61.png,class_2,27bab1432f61.png,PASS,0.304152840911646,0.0524530653353103,0.000653053037187317,0.831820123905148,1.04393698014818,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\291e2ff3d834.png,class_2,291e2ff3d834.png,FAIL,0.470028867312935,0.0663357182321799,0.00222243921407,0.832690378276925,0.956368135883846,1,FAIL,WARNING,PASS,PASS,PASS,PASS,High Sharpness
class_2\295fdc964f6e.png,class_2,295fdc964f6e.png,PASS,0.297765153082385,0.0447257377373679,0.000642752629711595,0.831843489638966,1.11271588476941,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\2a099b247b10.png,class_2,2a099b247b10.png,PASS,0.407233081095227,0.0624494066463223,0.00101156912479131,0.786457142857143,1.13412413161147,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\2cceb07ff706.png,class_2,2cceb07ff706.png,PASS,0.395272626387078,0.0470038053734542,0.00088854759643223,0.733773271276596,1.09694914434645,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\2fb3a8606a77.png,class_2,2fb3a8606a77.png,WARNING,0.35173546038166,0.0459029611338001,0.00136356391444435,0.74974612643223,0.981697608391566,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_2\2fdffb6160a6.png,class_2,2fdffb6160a6.png,PASS,0.325153329427313,0.0463149776987596,0.000704345304179517,0.831899519714957,1.15018969722757,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\300305ce82d2.png,class_2,300305ce82d2.png,PASS,0.347733805129569,0.0472251257133454,0.000574458651638805,0.743709326727784,1.12660223277231,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\302bcdb635ff.png,class_2,302bcdb635ff.png,PASS,0.384630781461136,0.0802745683188717,0.000698948260941534,0.71350449232642,1.25817553064052,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\3428230bf1bd.png,class_2,3428230bf1bd.png,FAIL,0.343630891694109,0.0263987367684166,0.000862980392804638,0.832089068269906,1.05785914536386,1,PASS,PASS,FAIL,PASS,PASS,PASS,Low Contrast
class_2\39134907127a.png,class_2,39134907127a.png,PASS,0.367084239840231,0.0445109665830802,0.000770949218425222,0.74250834428047,1.11816082898307,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\3b58b02c89ed.png,class_2,3b58b02c89ed.png,PASS,0.440413402163682,0.0525750212035588,0.00104575672222154,0.744461942394768,1.13420656260598,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\3ddb86eb530e.png,class_2,3ddb86eb530e.png,PASS,0.264308865652903,0.0725429778704999,0.000375346494013146,0.802745404656993,1.15933523413783,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\3e1f8fecb06f.png,class_2,3e1f8fecb06f.png,FAIL,0.261669020937013,0.0715825667401112,0.000361493838851392,0.734458776595745,1.36437458292017,1,PASS,PASS,PASS,PASS,FAIL,PASS,Uneven Illumination
class_2\3e86335bc2fd.png,class_2,3e86335bc2fd.png,PASS,0.27275137439052,0.0642606181919447,0.000389676032021309,0.73175,1.23863516904808,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\3f47f83217b5.png,class_2,3f47f83217b5.png,PASS,0.343795764483176,0.054936927872209,0.000830386096130433,0.831611262855922,1.06336029348911,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\3f5b4c2948e8.png,class_2,3f5b4c2948e8.png,PASS,0.380250865158182,0.0575766070567997,0.00101444604926059,0.787490249433107,1.17069935524991,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\3fc219927a97.png,class_2,3fc219927a97.png,PASS,0.280806602189694,0.0569702194418913,0.000964397560978647,0.831098647267068,0.973325161865745,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\4242c0d87f57.png,class_2,4242c0d87f57.png,WARNING,0.268984968994101,0.0975884494443514,0.000567651813022137,0.785298651906418,1.26438588944352,1,PASS,PASS,PASS,PASS,WARNING,PASS,
class_2\436e1793d240.png,class_2,436e1793d240.png,WARNING,0.230019039113432,0.0574058644345358,0.000247183140821003,0.716037956278131,0.88342595432667,1,PASS,PASS,PASS,PASS,WARNING,PASS,
class_2\44855f666225.png,class_2,44855f666225.png,WARNING,0.401389863956732,0.10818235022996,0.000713976158180902,0.887273390347214,1.29855339476285,1,PASS,PASS,WARNING,WARNING,WARNING,PASS,
class_2\4489d421e5aa.png,class_2,4489d421e5aa.png,PASS,0.356179260187547,0.051084068106068,0.000676873692247544,0.744247075716921,1.17626950992177,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\465c618f7b23.png,class_2,465c618f7b23.png,PASS,0.336118764789513,0.049418263189369,0.000875198019963827,0.83185994102298,1.09895709456563,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\467b7d9d811c.png,class_2,467b7d9d811c.png,PASS,0.283925989316309,0.0426953045185051,0.000592774623331551,0.831092686620685,1.14269254935742,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\46f56c38051f.png,class_2,46f56c38051f.png,PASS,0.40408934134965,0.0593234714954276,0.00133487971230629,0.752299688508765,1.07941864581918,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\4818672273af.png,class_2,4818672273af.png,WARNING,0.297382876309302,0.0322854560003852,0.000668314612277008,0.753674665927019,1.02148149820639,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_2\48afe8c47454.png,class_2,48afe8c47454.png,WARNING,0.397591755712298,0.0359316684524249,0.000828849677045168,0.743805696470829,1.08157763968565,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_2\48c49f662f7d.png,class_2,48c49f662f7d.png,PASS,0.244834051391859,0.0476323912030856,0.000405331109273274,0.712072473404255,1.18615859973258,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\49419f8d5cb4.png,class_2,49419f8d5cb4.png,PASS,0.338753226165043,0.0441218058623944,0.000602530342979499,0.744156965639965,1.07487490912328,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\49d69c4c6290.png,class_2,49d69c4c6290.png,PASS,0.320427612224514,0.0512338400746519,0.000818524888117628,0.831797711874752,1.11572942971667,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\4c78d9d18da9.png,class_2,4c78d9d18da9.png,PASS,0.299671419296924,0.0762246186765926,0.000721816366561788,0.81638753357036,1.16663676040095,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\4ce74e5eb51d.png,class_2,4ce74e5eb51d.png,PASS,0.44419801834385,0.0467237093232634,0.000985294432881613,0.744727905416737,1.10583208964916,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\4d1cf360b2d7.png,class_2,4d1cf360b2d7.png,FAIL,0.454862320371246,0.0440278122968765,0.00185910642247903,0.751034540491123,1.04296962643691,1,FAIL,PASS,PASS,PASS,PASS,PASS,High Sharpness
class_2\4dbce359d0e1.png,class_2,4dbce359d0e1.png,PASS,0.40222601348011,0.0603382848937947,0.00114555703455789,0.750178258933704,1.06883272822991,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\4ed31cc07366.png,class_2,4ed31cc07366.png,FAIL,0.552356751089663,0.0564301385742042,0.00172050589696879,0.744614357985354,1.10516386385575,1,WARNING,FAIL,PASS,PASS,PASS,PASS,Overexposure
class_2\4ef0b485a7da.png,class_2,4ef0b485a7da.png,PASS,0.346405141203815,0.0558887900949599,0.000716200265384191,0.785434920634921,1.0763083118992,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\4f20f9a9a65b.png,class_2,4f20f9a9a65b.png,PASS,0.219886537154468,0.0802167033418813,0.000273866516577071,0.696968841814109,1.10034078192552,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\4f60129e9a5b.png,class_2,4f60129e9a5b.png,PASS,0.380566639789551,0.0478679331662893,0.000816846389594668,0.744545501658375,1.06655707417825,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\51405d042000.png,class_2,51405d042000.png,PASS,0.446528999166029,0.0513066215512027,0.000977205823917044,0.745006533344513,1.06190200496077,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\52230bbef30e.png,class_2,52230bbef30e.png,WARNING,0.359649089163822,0.035881980429555,0.00112896150596058,0.832289822840052,1.06343366476741,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_2\524f240e0c90.png,class_2,524f240e0c90.png,PASS,0.405440051732617,0.0585238152037796,0.000839088494822068,0.744457429612238,1.07598508473641,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\5265dc9acdf8.png,class_2,5265dc9acdf8.png,PASS,0.415230347314863,0.0398252936064561,0.000851598283394884,0.744850478413178,1.06116091558688,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\52886bed8a07.png,class_2,52886bed8a07.png,WARNING,0.417630054910545,0.0345730020356743,0.00088357081244268,0.744856592505637,1.04969691959731,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_2\541db13517e2.png,class_2,541db13517e2.png,PASS,0.251107544287643,0.0617007595903031,0.000353061330120452,0.52114613596232,1.1173714879015,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\55092c0071eb.png,class_2,55092c0071eb.png,PASS,0.31229071794198,0.0529780806423412,0.000841469381107462,0.831549987411115,1.20254960676572,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\58529a8638d0.png,class_2,58529a8638d0.png,WARNING,0.290517764968586,0.0349735169832809,0.000463909721550009,0.74360858977584,1.09279741649143,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_2\5905a9b06a73.png,class_2,5905a9b06a73.png,WARNING,0.286953254396335,0.117417374054166,0.000386258267743764,0.758244423464627,1.03726736775162,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_2\599b89048034.png,class_2,599b89048034.png,PASS,0.348055484891242,0.0407341834799553,0.00109860753355102,0.750516757024064,1.03760591028811,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\5a2c27b95c7c.png,class_2,5a2c27b95c7c.png,PASS,0.265071380482955,0.0516939198476162,0.000632555317309866,0.830691415906247,0.973714773986335,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\5cde55f745af.png,class_2,5cde55f745af.png,PASS,0.358469160604124,0.0492699090456018,0.000798749364833741,0.831896420178838,1.17259053397098,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\5cf9127f251a.png,class_2,5cf9127f251a.png,PASS,0.273402070279766,0.0724353283627195,0.000701214552827144,0.734819581865951,1.2170355249568,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\5dc23e440de3.png,class_2,5dc23e440de3.png,PASS,0.362908572253981,0.0623305913660267,0.000830031716052728,0.744884979363482,1.12546763844916,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\5eb311bcb5f9.png,class_2,5eb311bcb5f9.png,PASS,0.261842442099532,0.0594202986610052,0.000455829159429027,0.732841755319149,1.19030485410228,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\61ac9b0dc6b9.png,class_2,61ac9b0dc6b9.png,PASS,0.293237130362996,0.0610171326532819,0.000550219382799119,0.716535006236374,1.09817148311577,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\63d217b059b6.png,class_2,63d217b059b6.png,WARNING,0.359918590231713,0.0671040385877471,0.000748191872672833,0.831791274376659,1.26390230535624,1,PASS,PASS,PASS,PASS,WARNING,PASS,
class_2\64a13949e879.png,class_2,64a13949e879.png,PASS,0.424012888091284,0.050392611736477,0.00106417186467638,0.744535602651536,1.13406882005031,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\69591ebb198d.png,class_2,69591ebb198d.png,WARNING,0.364719714241424,0.0368542283692536,0.000809403784532303,0.744102375528723,1.03802900915347,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_2\6c2555a9cae4.png,class_2,6c2555a9cae4.png,WARNING,0.32340232550517,0.0786495909533676,0.00134306700765087,0.832110526596881,0.985275115477279,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_2\6cbc3dad809c.png,class_2,6cbc3dad809c.png,PASS,0.364867876665093,0.0558821350554762,0.000856407494607751,0.744432099800622,1.18066355937521,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_2\6d454444f17c.png,class_2,6d454444f17c.png,WARNING,0.422823952656666,0.0535311397018616,0.00156822702775049,0.832091214102603,1.00476000655589,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_2\6dfd80748e72.png,class_2,6dfd80748e72.png,WARNING,0.233305200634867,0.0371132105181122,0.000520747118452565,0.82934121028779,1.08613859040412,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_2\7247a2c97f71.png,class_2,7247a2c97f71.png,WARNING,0.345350753681964,0.0365966093647094,0.000655274741688018,0.744652498276408,1.04433892260379,1,PASS,PASS,WARNING,PASS,PASS,PASS,
